,airline_sentiment,text,tweet_created,tweet_location,score,one_hot_score
3119,negative,@united flt 359 lax to ewr. your pilot bragged about getting to ewr early only to wait 20 min for a jetway driver. thanks united!,2015-02-19 22:20:51 -0800,New Jersey,-1,"[1, 0, 0]"
3120,negative,@united i am so happy i found my phone because this is easily the worst system i have ever heard of,2015-02-19 22:18:53 -0800,"San Francisco, CA",-1,"[1, 0, 0]"
3121,negative,really? 9+hours???? @united: @jenniferwalshpr we don't like delays and do all we can to avoid them. we'll have you on your way asap,2015-02-19 22:17:59 -0800,Houston,-1,"[1, 0, 0]"
3122,negative,@united @robbogart after i waited hours in the airport being told one fib after the other. why can't ual be honest with its customers?,2015-02-19 22:13:09 -0800,DC/SF/BFLO,-1,"[1, 0, 0]"
3123,neutral,@united round trip*,2015-02-19 22:13:06 -0800,,0,"[0, 1, 0]"
3124,negative,"@united well. as of yet, our checked bag has already vanished and we haven't left the airport yet.",2015-02-19 22:12:24 -0800,Chicago,-1,"[1, 0, 0]"
3125,neutral,@united thanks.  not tonight it would seem. http://t.co/wndceo5qlk,2015-02-19 22:12:05 -0800,SoCal is where my mind stays,0,"[0, 1, 0]"
3126,negative,@united a rapid trip plane ticket from idaho to california that doesn't have problems would be wonderful,2015-02-19 22:11:43 -0800,,-1,"[1, 0, 0]"
3127,negative,@united agent did help me. my point: there's a problem &amp; i don't want it to mess up somebody else's plans. can u flow this to tech team pls?,2015-02-19 22:04:21 -0800,"Los Angeles, California",-1,"[1, 0, 0]"
3128,negative,.@united being delayed 3 hours for a one hour flight is more than frustrating. i'm also unable to get a decent meal at this hour.never again,2015-02-19 22:01:51 -0800,"Los Angeles, CA",-1,"[1, 0, 0]"
3129,positive,"@united please do! she went above and beyond what she had to do, she made us her number one priority!",2015-02-19 21:57:52 -0800,,1,"[0, 0, 1]"
3130,positive,@united you guys are awesome! thanks!,2015-02-19 21:56:44 -0800,,1,"[0, 0, 1]"
3131,positive,@united thnx,2015-02-19 21:54:59 -0800,Alphen aan den Rijn,1,"[0, 0, 1]"
3132,negative,@united i think we both have the same status (nothing). i think there was a bug in your search system.,2015-02-19 21:54:20 -0800,"Los Angeles, California",-1,"[1, 0, 0]"
3133,positive,@united anna palm springs gate 19  deserves a medal! handled 30 ppl missing flights like a pro!,2015-02-19 21:53:34 -0800,,1,"[0, 0, 1]"
3134,negative,@united i would appreciate an answer on why we weren't alerted flight had been cancelled flighted until plane landed.  #showsomerespect,2015-02-19 21:50:46 -0800,,-1,"[1, 0, 0]"
3135,negative,@united wtf!?!? delay after delay. 15 hours yvr to san? unacceptable. flight crew availability is to blame? never again with @united,2015-02-19 21:50:41 -0800,"Vancouver, BC",-1,"[1, 0, 0]"
3136,negative,@united i think i left my phone on my flight. help!,2015-02-19 21:48:35 -0800,"San Francisco, CA",-1,"[1, 0, 0]"
3137,positive,@united  great customer service again. thanks!,2015-02-19 21:43:53 -0800,,1,"[0, 0, 1]"
3138,positive,"@united thanks, that would be awesome.",2015-02-19 21:39:25 -0800,UK,1,"[0, 0, 1]"
3139,negative,"@united hey, left my computer bag, w/computer inside, in united, filed online report, no response",2015-02-19 21:38:57 -0800,,-1,"[1, 0, 0]"
3140,negative,@united  they were empty upon takeoff. why can't someone sit there?,2015-02-19 21:37:24 -0800,,-1,"[1, 0, 0]"
3141,negative,"@united here is my case id 8473573. requested on 2/5, now it's 2/19... 7-10 days i'll get a response, bs!",2015-02-19 21:32:11 -0800,"Los Angeles, CA",-1,"[1, 0, 0]"
3142,positive,@united nawww. united is my fave airline.,2015-02-19 21:30:52 -0800,Arlington Virginia,1,"[0, 0, 1]"
3143,negative,@united - thanks. formed submitted. i'm not betting someone would be honest enough to turn it in though...,2015-02-19 21:18:05 -0800,IL,-1,"[1, 0, 0]"
3144,neutral,"@united i have a lh return business ticket from den to fra.if i fly domestic with you,bag can be checked through to fra,no need to claim?",2015-02-19 21:16:47 -0800,,0,"[0, 1, 0]"
3145,neutral,"@united also, a united phone representative just asked me for my web password. is that normal?",2015-02-19 21:13:59 -0800,"Los Angeles, California",0,"[0, 1, 0]"
3146,negative,"@united €202.88 is the difference between the booked flights, do you want screen shots?",2015-02-19 21:12:42 -0800,,-1,"[1, 0, 0]"
3147,neutral,@united what is your plan to reduce delays?,2015-02-19 21:12:14 -0800,"Boston, MA",0,"[0, 1, 0]"
3148,neutral,@united i'm searching for flights to redeem with miles and getting different search results with 2 user accounts. any reason why?,2015-02-19 21:12:06 -0800,"Los Angeles, California",0,"[0, 1, 0]"
3149,negative,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",2015-02-19 21:05:29 -0800,,-1,"[1, 0, 0]"
3150,negative,@united i would like a supervisor to talk to. now we are waiting for a flight attendant as one just walked off &amp; left http://t.co/ipaamzt7z2,2015-02-19 20:57:30 -0800,Pursuit of Happiness,-1,"[1, 0, 0]"
3151,neutral,@united what's your phone number? customer service question.,2015-02-19 20:46:28 -0800,"Nanjing, China",0,"[0, 1, 0]"
3152,neutral,@united - kids left a kindle fire hd 6 onboard ua1037 (ord-sfo) today. row 9abc-def (we had the whole row amongst the 5 of us).  help...,2015-02-19 20:39:45 -0800,IL,0,"[0, 1, 0]"
3153,negative,@united understanding the situation we waited and it was opened until 10:30pm,2015-02-19 20:37:19 -0800,,-1,"[1, 0, 0]"
3154,positive,“@united: @battierccipuppy we hope to see you on board soon and thanks for the tweet. ^ey” 👏👏,2015-02-19 20:35:26 -0800,"Sacramento, CA",1,"[0, 0, 1]"
3155,negative,"@united just curious, when are you going to to finally learn #customerservice ?",2015-02-19 20:30:55 -0800,"New York, NY",-1,"[1, 0, 0]"
3156,negative,"@united nice 2 see u have a sense of humor. #3hourdelay just want 2 b home but i'll settle for that beer. once safely in the air, of course",2015-02-19 20:27:03 -0800,"St. Louis, MO",-1,"[1, 0, 0]"
3157,neutral,"@united surprised to go from 1k last year to nothing this year. what happened to the ""soft landing"" policy of no more than 1 level?",2015-02-19 20:26:03 -0800,"Chicago, IL",0,"[0, 1, 0]"
3158,neutral,@united (2/2) pay in person at portland airport. i will be flying from perth. this has been done by us air.,2015-02-19 20:19:28 -0800,,0,"[0, 1, 0]"
3159,negative,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got cancelled flightled",2015-02-19 20:18:37 -0800,,-1,"[1, 0, 0]"
3160,negative,"@united (1/2) thanks, but does not answer my question. i want to make a reservation over the phone in perth, hold for 24hrs, and have family",2015-02-19 20:18:10 -0800,,-1,"[1, 0, 0]"
3161,negative,@united it wasn't a delay so much as a straight cancelled flightlation. weather wasn't an issue either.,2015-02-19 20:15:42 -0800,"Los Angeles, CA",-1,"[1, 0, 0]"
3162,negative,@united thanks for ruining my wedding anniversary. flight ua4904 from ewr to rdu is delayed by over 3 hours and will reach home the nxt day,2015-02-19 20:13:46 -0800,"Raleigh-Durham, NC USA",-1,"[1, 0, 0]"
3163,negative,@united cancelled flightled my flight for some unknown reason and haven't really given me anything to make my overnight layover tolerable,2015-02-19 20:13:36 -0800,,-1,"[1, 0, 0]"
3164,negative,@united the only difference being you are both responsible and in a position to do something about them. learn from @delta,2015-02-19 20:10:06 -0800,,-1,"[1, 0, 0]"
3165,negative,@united yes my flight was rebooked. i'm just losing trust in you if i want to get anywhere on time.,2015-02-19 20:06:23 -0800,"Boston, MA",-1,"[1, 0, 0]"
3166,positive,"@united thanks, keep up the good work",2015-02-19 20:00:09 -0800,Raleigh,1,"[0, 0, 1]"
3167,positive,@united  4 reflight booking problemss in last 2 days and each time united wait time was &lt;5 seconds! kudos to you for excellent customer service!,2015-02-19 19:59:53 -0800,,1,"[0, 0, 1]"
3168,negative,@united any solutions?,2015-02-19 19:59:07 -0800,"Chicago, Illinois.",-1,"[1, 0, 0]"
3169,neutral,@united what do you have in mind?,2015-02-19 19:47:24 -0800,"Chicago, Illinois.",0,"[0, 1, 0]"
3170,negative,@united i'm over you. evry 1st flight i take w/ you is delayed &amp; evry 2nd is on time so its missed evry time. #lastflightofthenight #breakup,2015-02-19 19:43:43 -0800,"Boston, MA",-1,"[1, 0, 0]"
3171,negative,@united i did they did not.  i did submit a complaint on line and never heard back from that - i don't have that id- you should find it,2015-02-19 19:42:17 -0800,,-1,"[1, 0, 0]"
3172,negative,@united it is cool. your customer told me they didn't care either. it is expected,2015-02-19 19:39:33 -0800,"Chicago, Illinois.",-1,"[1, 0, 0]"
3173,negative,@united is freaking worthless. i hate this airline. http://t.co/dn1if2cgwe,2015-02-19 19:39:08 -0800,"ÜT: 40.635407,-73.991869",-1,"[1, 0, 0]"
3174,negative,@united not once did #us3645 leave #ord on time this week #shameful,2015-02-19 19:36:10 -0800,Ottawa/St.Louis,-1,"[1, 0, 0]"
3175,negative,@united very missed daughter suppose to dpt ord @5:59pm - dpted  8:30pm -checked week's average for ua3645 -shameful!  7 day average 7:54pm,2015-02-19 19:34:55 -0800,Ottawa/St.Louis,-1,"[1, 0, 0]"
3176,neutral,@united i understand why the pilot would get on the plane but why 1st class?  there were 5 empty coach seats near me?  i'm a premier 1k?,2015-02-19 19:29:22 -0800,"Houston, Texas",0,"[0, 1, 0]"
3177,negative,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is cancelled flighted when it lands. #whatstatus",2015-02-19 19:27:37 -0800,,-1,"[1, 0, 0]"
3178,neutral,"@united can someone at the airport in portland, or buy a ticket to be picked up and used 2days late flightr by other from perth, australia? thanks",2015-02-19 19:26:42 -0800,,0,"[0, 1, 0]"
3179,negative,@united they did on a delta flight out of lax which is why i should be compensated for my rental car there.,2015-02-19 19:24:38 -0800,,-1,"[1, 0, 0]"
3180,neutral,@united what happens on 9:11 a.m. of 9/11 2spooky 4me m8 such spook much scare,2015-02-19 19:22:04 -0800,,0,"[0, 1, 0]"
3181,negative,@united i missed it. set up in a hotel. flights delayed in sfo for 6+ hours. missing all the wedding festivities of my friend. 😞,2015-02-19 19:21:39 -0800,"Chicago, Illinois.",-1,"[1, 0, 0]"
3182,positive,@united sent you my confirmation via dm. thank you very much,2015-02-19 19:21:28 -0800,,1,"[0, 0, 1]"
3183,negative,.@united board customers onto a plane with no pilot? the only thing that expedited was my time in line to book a new flight. come on now.,2015-02-19 19:21:13 -0800,"Arlington, VA",-1,"[1, 0, 0]"
3184,positive,@united that would be great - 1k us651621,2015-02-19 19:17:17 -0800,,1,"[0, 0, 1]"
3185,negative,@united stuck on tarmac for the last hour. can i have a beer?,2015-02-19 19:12:00 -0800,"St. Louis, MO",-1,"[1, 0, 0]"
3186,negative,@united recent services have been very bad. my nc trip was aweful. very disappointed and never again.,2015-02-19 19:11:28 -0800,,-1,"[1, 0, 0]"
3187,negative,@united it's freezing on the gate bridge#waitingforbags#united#ewr,2015-02-19 19:08:38 -0800,New York,-1,"[1, 0, 0]"
3188,negative,@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer,2015-02-19 19:06:41 -0800,New York,-1,"[1, 0, 0]"
3189,negative,@united @dmb41shows i need this plane to get to buffalo so i can leave tonight. any progress?,2015-02-19 19:05:43 -0800,Houston,-1,"[1, 0, 0]"
3190,negative,"@united i was rebooked, however it would have been nice not to have to wait an extra 90 min at the airport.  how will you make this right?",2015-02-19 19:04:10 -0800,,-1,"[1, 0, 0]"
3191,negative,"@united enough already with the poor service, old planes, ridiculous routing. 1k and time to find a new airline with status match.",2015-02-19 19:04:07 -0800,,-1,"[1, 0, 0]"
3192,negative,@united after waiting for over an hour we finally board the airplane only to find out we have to call maintenance. and this plane is cold.😡,2015-02-19 19:02:05 -0800,,-1,"[1, 0, 0]"
3193,negative,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zouowgv3q6,2015-02-19 19:01:02 -0800,Where the miles are,-1,"[1, 0, 0]"
3194,negative,@united how do you have a scheduled flight with no crew? is there a competent person working at this airline?,2015-02-19 19:00:33 -0800,"Buffalo, NY",-1,"[1, 0, 0]"
3195,negative,@united can you help 689 in chicago get to a gate. freezing on a runway seems like a crappy thing to do at 9pm,2015-02-19 18:56:37 -0800,Indy,-1,"[1, 0, 0]"
3196,neutral,"@united @hiltonworldwide @caravannyc @maysvillenyc 
let's go! join me on my first trip back to nyc…as a tourist: 
http://t.co/egaejtrglb",2015-02-19 18:52:21 -0800,LA / NYC,0,"[0, 1, 0]"
3197,negative,@united thanks kp.  what's going on w/4840 tonight.  bad update online and phone. can't u give customers good info. not waste their time?!,2015-02-19 18:48:33 -0800,DC/SF/BFLO,-1,"[1, 0, 0]"
3198,positive,@united just got my lost kindle in the mail! thanks again.,2015-02-19 18:44:17 -0800,,1,"[0, 0, 1]"
3199,neutral,@united is z and d code airfare refundable?,2015-02-19 18:43:15 -0800,,0,"[0, 1, 0]"
3200,neutral,"@united no, didn't notice i was 38a until start of boarding. assumed i was 8e. by time boarding started, gas had cleared standbys, full flt",2015-02-19 18:37:49 -0800,,0,"[0, 1, 0]"
3201,negative,@united 4840 you knew this flight was delayed! mht to alb to ewr to get crew. your arrival is late flightr than the departure! update your site!,2015-02-19 18:36:53 -0800,DC/SF/BFLO,-1,"[1, 0, 0]"
3202,negative,@united 4840 wtf! why can't you update your times in a timely manner? you've known the fight was more delayed! ur service is awful! @cnn,2015-02-19 18:33:00 -0800,DC/SF/BFLO,-1,"[1, 0, 0]"
3203,neutral,@united want to book a multi-city fare. have miles for 1of 2 flights. an option to pay for 1st flight with miles +2nd with ump visa? thanks!,2015-02-19 18:30:00 -0800,,0,"[0, 1, 0]"
3204,negative,@united waiting on plane so long missed my connecting flight it left early. that's the last flight out tonight. help http://t.co/hbsj2sf17h,2015-02-19 18:25:26 -0800,,-1,"[1, 0, 0]"
3205,negative,@united ord gate c25 and flt 619-  remember when customers were valuable? is it so hard to be nice to someone lugging a guitar &amp; carryons ?,2015-02-19 18:24:38 -0800,"Allentown, PA",-1,"[1, 0, 0]"
3206,negative,@united worst service ever. denied access to our flight and then moved flight 6 times. how hard is it to schedule a gate? @delta next time.,2015-02-19 18:23:43 -0800,"sunnyvale, ca",-1,"[1, 0, 0]"
3207,negative,"@united i'm in denver, my bag is in san jose. see something wrong here.",2015-02-19 18:20:40 -0800,"Omaha, NE",-1,"[1, 0, 0]"
3208,negative,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #justgetmehome,2015-02-19 18:19:44 -0800,,-1,"[1, 0, 0]"
3209,negative,"@united playing hide and seek with the gate. ""we can't find it, it should only be a few more minutes.""",2015-02-19 18:15:17 -0800,,-1,"[1, 0, 0]"
3210,negative,"@united so our flight into ord was delayed because of air force one, but the last flight to sbn is at 8:20, 5 mins from now we just landed.",2015-02-19 18:13:11 -0800,,-1,"[1, 0, 0]"
3211,neutral,@united your flights are really cheap what's the catch,2015-02-19 18:09:56 -0800,"Louisville, KY. ",0,"[0, 1, 0]"
3212,neutral,@united lgjw7b. i voluntarily rerouted; 1st leg of journey was in economy and was supposed to be 8b. res agent said she'd reserve it for me,2015-02-19 18:06:35 -0800,,0,"[0, 1, 0]"
